Date,Open,High,Low,Close,Volume
2025-05-13,5436.013740445222,5482.412114330798,5323.47300378659,5349.6337890625,416275
2025-05-14,5360.4929475566305,5407.384920854778,5291.388986906729,5376.78173828125,315866
2025-05-15,5429.597008066913,5476.982581955497,5291.38908422521,5396.0322265625,1930277
2025-05-16,5433.5455009529,5514.002252102548,5420.71190874498,5438.97509765625,638327
2025-05-19,5439.468901870479,5555.958435522152,5438.975302151616,5459.212890625,654074
2025-05-20,5478.957022186775,5486.361018162703,5311.133113399072,5318.537109375,402780
2025-05-21,5340.748918180348,5407.384879728808,5316.068932421658,5339.76171875,300888
2025-05-22,5313.107459762797,5340.7490444661335,5251.90109363398,5318.04345703125,461736
2025-05-23,5321.004958767361,5367.8969319661455,5307.184166666667,5330.876953125,282287
2025-05-26,5333.838516326722,5402.942476375374,5331.370517753556,5358.02490234375,337099
2025-05-27,5350.620812531891,5375.300797829547,5307.184038408016,5320.51123046875,452769
2025-05-28,5335.813027928605,5340.25542545417,5245.977877967181,5258.31787109375,380066
2025-05-29,5260.2919387207485,5327.421497101721,5219.323164120597,5310.1455078125,704795
2025-05-30,5309.158400872726,5333.838386001365,5251.407235671712,5265.22802734375,915804
2025-06-02,5271.644789189284,5316.06876213189,5248.4456033192555,5292.3759765625,475698
2025-06-03,5344.69778692041,5344.69778692041,5228.20825259152,5285.4658203125,479572
2025-06-04,5271.644814332879,5316.562387189086,5228.701640283538,5251.4072265625,321913
2025-06-05,5263.253927451625,5269.670723949503,5216.3619530440565,5240.54833984375,459910
2025-06-06,5222.778474427967,5335.8128067825655,5194.149691560863,5324.95361328125,538092
2025-06-09,5352.595370177148,5374.313757883509,5308.664995043823,5321.9921875,270949
2025-06-10,5356.544212357624,5356.544212357624,5301.7546429168115,5308.6650390625,330659
2025-06-11,5301.260800211953,5364.935161778745,5274.1128165982045,5283.4912109375,366787
2025-06-12,5282.504075364059,5306.19686134962,5234.131303976872,5247.45849609375,337217
2025-06-13,5212.41279787084,5265.227965425024,5152.687234561904,5250.91357421875,414671
2025-06-16,5237.092743858487,5312.613496903759,5237.092743858487,5296.32470703125,294926
2025-06-17,5312.120302681351,5321.992297297001,5243.0163403718,5272.63232421875,710729
2025-06-18,5265.721544602088,5393.070265871993,5239.560760775325,5323.96630859375,774670
2025-06-19,5340.749021748715,5436.013768624639,5335.813024501257,5423.18017578125,923400
2025-06-20,5459.21285262302,5471.059245793269,5424.660872543128,5454.27685546875,776879
2025-06-23,5424.660837777184,5488.828800371454,5409.359246697011,5481.4248046875,247519
2025-06-24,5517.457822093872,5567.311395186687,5488.8290375455235,5556.94580078125,579369
2025-06-25,5559.907191535151,5580.144779856612,5496.232828279821,5504.6240234375,449222
2025-06-26,5505.11745459067,5550.528626994717,5441.443093284995,5539.66943359375,788150
2025-06-27,5543.124853343088,5612.228814114952,5523.380864551126,5587.548828125,413724
2025-06-30,5587.548948112791,5610.748135441528,5541.150573455317,5584.09375,340049
2025-07-01,5584.0936121569775,5675.4095600266,5560.400825682696,5642.33837890625,534027
2025-07-02,5614.2029566506935,5671.460521533011,5614.2029566506935,5649.24853515625,299925
2025-07-03,5636.908834576189,5700.5831988196505,5627.036840119839,5642.83203125,335537
2025-07-04,5642.338554692705,5642.338554692705,5548.06100557659,5556.94580078125,185006
2025-07-07,5557.932772286076,5627.036732154642,5552.996775152607,5609.7607421875,227078
2025-07-08,5631.972902561432,5631.972902561432,5576.196133237205,5606.79931640625,180630
2025-07-09,5598.407800325121,5645.299771849622,5596.927001224347,5622.1005859375,177978
2025-07-10,5619.139345723858,5631.972938748176,5562.868976309547,5579.6513671875,189074
2025-07-11,5559.907126948775,5610.747897019418,5517.457551938335,5540.65673828125,522930
2025-07-14,5534.733777702613,5543.618572850981,5449.834624062655,5469.57861328125,503684
2025-07-15,5518.4449294555425,5570.272900617691,5497.2201412653285,5519.43212890625,715066
2025-07-16,5528.316754421043,5561.387935005526,5469.084789195103,5554.4775390625,226544
2025-07-17,5595.446347483407,5610.2543388758295,5555.958370436947,5577.6767578125,391603
2025-07-18,5591.497623278543,5608.773613463461,5539.669652723789,5555.46484375,254828
2025-07-21,5525.355270380252,5554.971253605445,5469.578501972804,5486.8544921875,190717
2025-07-22,5399.980675211416,5468.0974332716705,5363.947897396934,5369.87109375,517944
2025-07-23,5362.467308531654,5392.083291458008,5352.59531422287,5371.845703125,344237
2025-07-24,5370.364869034558,5431.571233350761,5364.441672487829,5398.99365234375,284450
2025-07-25,5409.852963803378,5409.852963803378,5303.729023363804,5363.45458984375,292877
2025-07-28,5363.4545257489035,5386.160112734404,5288.427368753336,5317.05615234375,322292
2025-07-29,5321.005053382917,5413.80180199479,5284.478673610159,5400.474609375,217256
2025-07-30,5395.044653547482,5485.373397518131,5370.364668856048,5410.83984375,266223
2025-07-31,5380.236810825638,5439.468775715461,5317.549647983908,5398.5,307018
2025-08-01,5551.0,5670.0,5475.0,5528.0,1408773
2025-08-04,5527.5,5670.0,5520.0,5621.0,505407
2025-08-05,5625.0,5690.0,5584.5,5681.0,458305
2025-08-06,5684.5,5712.5,5651.0,5668.0,202535
2025-08-07,5660.0,5694.5,5588.0,5681.5,266900
2025-08-08,5681.5,5711.5,5655.5,5663.0,373874
2025-08-11,5677.0,5708.5,5652.5,5671.5,475811
2025-08-12,5679.5,5694.0,5643.0,5658.0,429572
2025-08-13,5658.0,5757.5,5648.5,5714.5,427562
2025-08-14,5710.0,5785.5,5710.0,5764.0,415010
2025-08-18,5880.0,6024.5,5825.5,5912.0,1288582
2025-08-19,5918.0,5995.0,5891.5,5938.5,843617
2025-08-20,5964.0,5969.5,5905.0,5937.5,510626
2025-08-21,5990.0,5992.5,5898.0,5975.0,499089
2025-08-22,5970.0,5973.0,5913.5,5924.5,273421
2025-08-25,5945.0,6009.0,5880.0,5990.5,822944
2025-08-26,5980.0,6210.0,5960.0,6151.0,1474805
2025-08-28,6269.5,6269.5,6121.0,6133.0,719052
2025-08-29,6149.0,6174.5,6070.0,6103.0,496302
2025-09-01,6085.0,6292.0,6085.0,6280.0,698178
2025-09-02,6310.5,6388.0,6282.5,6349.0,701158
2025-09-03,6349.0,6379.0,6308.0,6371.5,536107
2025-09-04,6690.0,6713.0,6411.5,6425.0,1181698
2025-09-05,6449.0,6598.5,6440.5,6580.5,610721
2025-09-08,6570.5,6848.0,6569.0,6815.0,968116
2025-09-09,6782.0,6937.0,6779.0,6874.5,983283
2025-09-10,6900.0,6924.5,6802.5,6836.5,740607
2025-09-11,6805.0,6828.5,6750.0,6758.0,719575
2025-09-12,6765.0,6899.0,6762.5,6875.0,731798
2025-09-15,6875.0,6900.5,6787.5,6801.0,380686
2025-09-16,6823.0,6954.5,6800.5,6927.5,579275
2025-09-17,6921.0,6938.0,6879.5,6890.5,310534
2025-09-18,6895.5,6935.0,6868.5,6924.5,224356
2025-09-19,6947.0,7018.0,6925.0,6973.5,550551
2025-09-22,7000.0,7005.5,6925.0,6946.0,332786
2025-09-23,7015.0,7122.5,6978.5,6990.5,679055
2025-09-24,6950.0,7060.5,6927.5,7011.5,323002
2025-09-25,7009.5,7044.5,6932.0,6986.0,375861
2025-09-26,6980.0,7091.0,6965.5,7047.0,679362
2025-09-29,7049.0,7073.5,6969.0,6985.0,612976
2025-09-30,6984.5,7032.5,6951.5,7005.5,363934
2025-10-01,7000.0,7063.0,6950.0,7021.5,313734
2025-10-03,7000.0,7008.5,6850.0,6941.0,669742
2025-10-06,6941.0,6955.5,6865.0,6880.0,218200
2025-10-07,6880.0,6999.0,6880.0,6957.0,286586
2025-10-08,6957.0,7007.0,6889.5,6902.5,476286
2025-10-09,6925.0,6958.0,6818.0,6896.5,405889
2025-10-10,6895.5,6984.0,6876.5,6965.0,282882
2025-10-13,6999.5,7047.0,6896.5,6912.0,342990
2025-10-14,6939.5,6942.0,6815.0,6887.0,309415
2025-10-15,6893.5,6940.0,6865.0,6895.0,237366
2025-10-16,6893.0,7016.5,6892.0,6988.0,319047
2025-10-17,6990.0,7099.0,6988.0,7042.5,402013
2025-10-20,7049.0,7104.5,7007.5,7013.5,326177
2025-10-21,7037.0,7058.0,7005.0,7018.5,14379
2025-10-23,7100.0,7100.0,6869.0,6884.5,419750
2025-10-24,6894.0,6909.5,6792.0,6840.0,243740
2025-10-27,6868.0,6927.5,6838.5,6906.5,228141
2025-10-28,6905.0,7022.0,6905.0,7002.5,485231
2025-10-29,7007.5,7007.5,6889.0,6952.0,343504
2025-10-30,6952.0,6988.5,6869.0,6889.0,412184
2025-10-31,6929.0,7099.0,6902.5,7007.0,670785
2025-11-03,7030.0,7070.0,6996.5,7023.5,334962
2025-11-04,7050.0,7060.0,6906.5,6930.0,494329
2025-11-06,6945.0,6975.0,6793.5,6806.5,435650
2025-11-07,6806.5,6897.0,6720.5,6886.0,465149
2025-11-10,6870.0,6915.5,6800.5,6866.5,514365
2025-11-11,6871.5,6890.0,6754.0,6873.0,409676
2025-11-12,6906.5,6925.0,6838.5,6879.0,300606
2025-11-13,6875.0,6946.5,6758.5,6855.0,842032
2025-11-14,6799.0,6850.0,6670.0,6695.0,739163
2025-11-17,6730.0,6809.0,6675.0,6799.0,789635
2025-11-18,6835.0,6854.0,6754.0,6814.5,517129
2025-11-19,6800.0,6911.5,6760.0,6896.5,416170
2025-11-20,6906.0,7138.0,6886.5,7125.5,857232
2025-11-21,7125.5,7205.0,7088.5,7134.5,654156
2025-11-24,7151.5,7284.5,7135.0,7258.5,1229296
2025-11-25,7258.5,7274.5,7180.0,7218.5,521990
2025-11-26,7258.0,7273.0,7180.0,7198.5,313545
2025-11-27,7210.0,7210.5,6981.0,6999.0,480102
2025-11-28,6999.0,7065.0,6956.0,7053.5,449709
2025-12-01,7061.5,7250.0,7025.0,7125.5,974710
2025-12-02,7125.0,7196.0,7091.5,7112.5,448174
2025-12-03,7090.0,7105.0,7042.0,7081.5,333674
2025-12-04,7098.0,7167.5,7066.5,7100.0,364672
2025-12-05,7120.0,7218.0,7070.5,7208.0,501035
2025-12-08,7230.0,7234.0,7115.0,7142.0,273509
2025-12-09,7142.0,7196.0,7052.0,7123.0,436443
2025-12-10,7129.5,7294.0,7129.5,7228.5,626505
2025-12-11,7250.0,7328.5,7220.5,7256.0,502052
2025-12-12,7235.0,7274.5,7188.0,7229.0,324682
2025-12-15,7200.0,7210.5,7094.5,7121.5,391821
2025-12-16,7120.0,7121.5,7035.5,7061.5,505906
2025-12-17,7104.0,7176.5,7080.5,7134.5,594264
2025-12-18,7135.0,7144.0,7013.5,7106.5,327756
2025-12-19,7075.0,7242.0,7075.0,7217.0,423435
2025-12-22,7238.0,7310.0,7213.0,7291.5,233966
2025-12-23,7338.0,7338.0,7280.0,7303.0,249187
2025-12-24,7300.0,7349.5,7240.5,7312.5,205296
2025-12-26,7300.0,7360.0,7274.0,7324.0,157706
2025-12-29,7324.0,7374.5,7232.5,7272.0,282572
2025-12-30,7272.0,7312.0,7132.5,7192.5,1976062
2025-12-31,7189.0,7322.5,7140.0,7312.5,357381
2026-01-01,7317.0,7363.0,7271.5,7348.0,155326
2026-01-02,7348.0,7382.5,7298.0,7334.5,227469
2026-01-05,7344.0,7514.5,7328.0,7482.5,426798
2026-01-06,7514.0,7569.0,7484.5,7522.5,396099
2026-01-07,7523.0,7597.0,7490.0,7582.5,380761
2026-01-08,7590.0,7601.0,7539.0,7551.0,459727
2026-01-09,7582.0,7613.5,7486.0,7507.0,474627
2026-01-12,7477.0,7507.0,7322.0,7436.0,315579
2026-01-13,7488.0,7514.5,7348.0,7404.0,262636
2026-01-14,7390.0,7390.0,7236.0,7358.0,426082
2026-01-15,7358.0,7358.0,7358.0,7358.0,0
2026-01-16,7330.0,7417.0,7298.5,7315.0,441023
2026-01-19,7300.0,7373.0,7268.5,7323.5,211682
2026-01-20,7336.0,7375.0,7130.0,7173.5,302200
2026-01-21,7100.5,7219.0,7005.0,7140.0,480751
2026-01-22,7175.0,7325.0,7026.0,7049.0,366499
2026-01-23,7088.5,7095.0,6950.0,6973.0,365996
2026-01-27,7020.0,7175.0,6910.5,7164.5,498369
2026-01-28,7124.0,7124.0,6851.0,7071.0,856378
2026-01-29,7071.5,7108.5,6978.0,7056.5,632904
2026-01-30,6980.0,7151.0,6980.0,7122.5,454539
2026-02-02,6805.0,6997.0,6738.0,6985.5,490854
2026-02-03,7200.0,7258.5,7053.0,7215.0,689971
2026-02-04,7215.0,7328.0,7170.5,7277.5,260280
2026-02-05,7290.0,7309.5,7176.5,7209.5,254212
2026-02-06,7209.5,7209.5,7110.5,7177.5,251800
2026-02-09,7116.0,7219.5,7063.5,7195.5,314215
2026-02-10,7280.0,7325.0,7201.0,7296.0,467662
2026-02-11,7505.0,7805.0,7501.0,7771.0,2286430
2026-02-12,7779.5,7968.0,7760.0,7943.0,1107781
2026-02-13,7900.0,8119.0,7886.5,8065.0,967939
2026-02-16,8078.5,8084.5,7968.5,8010.5,589984
2026-02-17,7981.0,8051.5,7925.0,8035.0,266572
2026-02-18,8024.0,8043.5,7945.0,8009.5,223326
2026-02-19,8036.0,8140.0,7884.0,7897.0,424777
2026-02-20,7894.5,7978.0,7885.5,7936.5,264059
2026-02-23,7990.0,8057.5,7937.5,8038.5,247249
2026-02-24,7990.0,8059.5,7902.0,7929.0,430812
2026-02-25,7930.0,8082.0,7772.0,8008.0,618719
2026-02-26,8040.0,8225.0,8024.5,8190.0,427401
2026-02-27,8220.0,8230.0,7987.0,8010.5,774354
2026-03-02,7800.0,7996.5,7715.5,7826.0,494148
2026-03-04,7700.0,7705.0,7571.5,7626.5,593728
2026-03-05,7705.0,7801.5,7615.0,7755.0,568151
2026-03-06,7733.0,7735.0,7603.0,7620.5,366235
2026-03-09,7517.0,7517.0,7237.0,7266.0,554984
2026-03-10,7380.0,7566.5,7338.5,7536.5,494730
2026-03-11,7574.0,7574.0,7227.0,7253.5,621563
2026-03-12,7175.0,7227.5,6961.0,6975.5,1259945
2026-03-13,6865.0,6942.5,6670.0,6741.0,819230
